annee;atc2;l_atc2;region;boites;population;boites_pour_1000
2019;C08;INHIBITEURS CALCIQUES;53;1334252;3354854;398
2019;C08;INHIBITEURS CALCIQUES;75;2490795;6010289;414
2019;C08;INHIBITEURS CALCIQUES;76;2343984;5933185;395
2019;C08;INHIBITEURS CALCIQUES;84;2818897;8042936;350
2019;C08;INHIBITEURS CALCIQUES;93;2441546;5081101;481
2019;C09;MEDICAMENTS AGISSANT SUR LE SYSTEME RENINE-ANGIOTENSINE;11;9390869;12262544;766
2019;C09;MEDICAMENTS AGISSANT SUR LE SYSTEME RENINE-ANGIOTENSINE;24;2827177;2573180;1099
2019;C09;MEDICAMENTS AGISSANT SUR LE SYSTEME RENINE-ANGIOTENSINE;27;3020418;2805580;1077
2019;C09;MEDICAMENTS AGISSANT SUR LE SYSTEME RENINE-ANGIOTENSINE;28;3394946;3325032;1021
2019;C09;MEDICAMENTS AGISSANT SUR LE SYSTEME RENINE-ANGIOTENSINE;32;6408069;6004947;1067
2019;C09;MEDICAMENTS AGISSANT SUR LE SYSTEME RENINE-ANGIOTENSINE;44;5665180;5556219;1020
2019;C09;MEDICAMENTS AGISSANT SUR LE SYSTEME RENINE-ANGIOTENSINE;52;2993012;3806461;786
2019;C09;MEDICAMENTS AGISSANT SUR LE SYSTEME RENINE-ANGIOTENSINE;53;3255452;3354854;970
2019;C09;MEDICAMENTS AGISSANT SUR LE SYSTEME RENINE-ANGIOTENSINE;75;6552656;6010289;1090
2019;C09;MEDICAMENTS AGISSANT SUR LE SYSTEME RENINE-ANGIOTENSINE;76;5560729;5933185;937
2019;C09;MEDICAMENTS AGISSANT SUR LE SYSTEME RENINE-ANGIOTENSINE;84;7617857;8042936;947
2019;C09;MEDICAMENTS AGISSANT SUR LE SYSTEME RENINE-ANGIOTENSINE;93;5898290;5081101;1161
2019;C10;AGENTS MODIFIANT LES LIPIDES;11;7198154;12262544;587
2019;C10;AGENTS MODIFIANT LES LIPIDES;24;2129045;2573180;827
2019;C10;AGENTS MODIFIANT LES LIPIDES;27;2265154;2805580;807
2019;C10;AGENTS MODIFIANT LES LIPIDES;28;2679150;3325032;806
2019;C10;AGENTS MODIFIANT LES LIPIDES;32;5073591;6004947;845
2019;C10;AGENTS MODIFIANT LES LIPIDES;44;4185426;5556219;753
2019;C10;AGENTS MODIFIANT LES LIPIDES;52;2354069;3806461;618
2019;C10;AGENTS MODIFIANT LES LIPIDES;53;2520204;3354854;751
2019;C10;AGENTS MODIFIANT LES LIPIDES;75;4760357;6010289;792
2019;C10;AGENTS MODIFIANT LES LIPIDES;76;4050646;5933185;683
2019;C10;AGENTS MODIFIANT LES LIPIDES;84;5208160;8042936;648
2019;C10;AGENTS MODIFIANT LES LIPIDES;93;4525446;5081101;891
2019;D01;ANTIFONGIQUES A USAGE DERMATOLOGIQUE;11;3508920;12262544;286
2019;D01;ANTIFONGIQUES A USAGE DERMATOLOGIQUE;24;649071;2573180;252
2019;D01;ANTIFONGIQUES A USAGE DERMATOLOGIQUE;27;700312;2805580;250
2019;D01;ANTIFONGIQUES A USAGE DERMATOLOGIQUE;28;868707;3325032;261
2019;D01;ANTIFONGIQUES A USAGE DERMATOLOGIQUE;32;2155759;6004947;359
2019;D01;ANTIFONGIQUES A USAGE DERMATOLOGIQUE;44;1792522;5556219;323
2019;D01;ANTIFONGIQUES A USAGE DERMATOLOGIQUE;52;865123;3806461;227
2019;D01;ANTIFONGIQUES A USAGE DERMATOLOGIQUE;53;822418;3354854;245
2019;D01;ANTIFONGIQUES A USAGE DERMATOLOGIQUE;75;1739144;6010289;289
2019;D01;ANTIFONGIQUES A USAGE DERMATOLOGIQUE;76;1836809;5933185;310
2019;D01;ANTIFONGIQUES A USAGE DERMATOLOGIQUE;84;1889316;8042936;235
2019;D01;ANTIFONGIQUES A USAGE DERMATOLOGIQUE;93;1881668;5081101;370
2019;D02;EMOLLIENTS ET PROTECTEURS;11;2321661;12262544;189
2019;D02;EMOLLIENTS ET PROTECTEURS;24;254541;2573180;99
2019;D02;EMOLLIENTS ET PROTECTEURS;27;268089;2805580;96
2019;D02;EMOLLIENTS ET PROTECTEURS;28;368826;3325032;111
2019;D02;EMOLLIENTS ET PROTECTEURS;32;900703;6004947;150
2019;D02;EMOLLIENTS ET PROTECTEURS;44;753728;5556219;136
2019;D02;EMOLLIENTS ET PROTECTEURS;52;280435;3806461;74
2019;D02;EMOLLIENTS ET PROTECTEURS;53;253313;3354854;76
2019;D02;EMOLLIENTS ET PROTECTEURS;75;585610;6010289;97
2019;D02;EMOLLIENTS ET PROTECTEURS;76;727834;5933185;123
2019;D02;EMOLLIENTS ET PROTECTEURS;84;915278;8042936;114
2019;D02;EMOLLIENTS ET PROTECTEURS;93;938139;5081101;185
2019;D05;MEDICAMENTS CONTRE LE PSORIASIS;11;381742;12262544;31
2019;D05;MEDICAMENTS CONTRE LE PSORIASIS;24;69084;2573180;27
2019;D05;MEDICAMENTS CONTRE LE PSORIASIS;27;74423;2805580;27
2019;D05;MEDICAMENTS CONTRE LE PSORIASIS;28;95684;3325032;29
2019;D05;MEDICAMENTS CONTRE LE PSORIASIS;32;234586;6004947;39
2019;D05;MEDICAMENTS CONTRE LE PSORIASIS;44;188049;5556219;34
2019;D05;MEDICAMENTS CONTRE LE PSORIASIS;52;88666;3806461;23
2019;D05;MEDICAMENTS CONTRE LE PSORIASIS;53;90318;3354854;27
2019;D05;MEDICAMENTS CONTRE LE PSORIASIS;75;165960;6010289;28
2019;D05;MEDICAMENTS CONTRE LE PSORIASIS;76;195529;5933185;33
2019;D05;MEDICAMENTS CONTRE LE PSORIASIS;84;215950;8042936;27
2019;D05;MEDICAMENTS CONTRE LE PSORIASIS;93;220344;5081101;43
2019;D06;ANTIBIOTIQUES ET CHIMIOTHERAPIE A USAGE DERMATOLOGIQUE;11;1235663;12262544;101
2019;D06;ANTIBIOTIQUES ET CHIMIOTHERAPIE A USAGE DERMATOLOGIQUE;24;255940;2573180;99
2019;D06;ANTIBIOTIQUES ET CHIMIOTHERAPIE A USAGE DERMATOLOGIQUE;27;291202;2805580;104
2019;D06;ANTIBIOTIQUES ET CHIMIOTHERAPIE A USAGE DERMATOLOGIQUE;28;336497;3325032;101
2019;D06;ANTIBIOTIQUES ET CHIMIOTHERAPIE A USAGE DERMATOLOGIQUE;32;855462;6004947;142
2019;D06;ANTIBIOTIQUES ET CHIMIOTHERAPIE A USAGE DERMATOLOGIQUE;44;693446;5556219;125
2019;D06;ANTIBIOTIQUES ET CHIMIOTHERAPIE A USAGE DERMATOLOGIQUE;52;271282;3806461;71
2019;D06;ANTIBIOTIQUES ET CHIMIOTHERAPIE A USAGE DERMATOLOGIQUE;53;269368;3354854;80
2019;D06;ANTIBIOTIQUES ET CHIMIOTHERAPIE A USAGE DERMATOLOGIQUE;75;687002;6010289;114
2019;D06;ANTIBIOTIQUES ET CHIMIOTHERAPIE A USAGE DERMATOLOGIQUE;76;746103;5933185;126
2019;D06;ANTIBIOTIQUES ET CHIMIOTHERAPIE A USAGE DERMATOLOGIQUE;84;701790;8042936;87
2019;D06;ANTIBIOTIQUES ET CHIMIOTHERAPIE A USAGE DERMATOLOGIQUE;93;809228;5081101;159
2019;D07;CORTICOIDES, PREPARATIONS DERMATOLOGIQUES;11;3978989;12262544;324
2019;D07;CORTICOIDES, PREPARATIONS DERMATOLOGIQUES;24;853684;2573180;332
2019;D07;CORTICOIDES, PREPARATIONS DERMATOLOGIQUES;27;870077;2805580;310
2019;D07;CORTICOIDES, PREPARATIONS DERMATOLOGIQUES;28;1014595;3325032;305
2019;D07;CORTICOIDES, PREPARATIONS DERMATOLOGIQUES;32;2291344;6004947;382
2019;D07;CORTICOIDES, PREPARATIONS DERMATOLOGIQUES;44;2101761;5556219;378
2019;D07;CORTICOIDES, PREPARATIONS DERMATOLOGIQUES;52;921779;3806461;242
2019;D07;CORTICOIDES, PREPARATIONS DERMATOLOGIQUES;53;906514;3354854;270
2019;D07;CORTICOIDES, PREPARATIONS DERMATOLOGIQUES;75;1831535;6010289;305
2019;D07;CORTICOIDES, PREPARATIONS DERMATOLOGIQUES;76;1897105;5933185;320
2019;D07;CORTICOIDES, PREPARATIONS DERMATOLOGIQUES;84;2322188;8042936;289
2019;D07;CORTICOIDES, PREPARATIONS DERMATOLOGIQUES;93;2152099;5081101;424
2019;D08;ANTISEPTIQUES ET DESINFECTANTS;11;2806050;12262544;229
2019;D08;ANTISEPTIQUES ET DESINFECTANTS;24;535424;2573180;208
2019;D08;ANTISEPTIQUES ET DESINFECTANTS;27;646453;2805580;230
2019;D08;ANTISEPTIQUES ET DESINFECTANTS;28;743685;3325032;224
2019;D08;ANTISEPTIQUES ET DESINFECTANTS;32;2293414;6004947;382
2019;D08;ANTISEPTIQUES ET DESINFECTANTS;44;1573183;5556219;283
2019;D08;ANTISEPTIQUES ET DESINFECTANTS;52;713057;3806461;187
2019;D08;ANTISEPTIQUES ET DESINFECTANTS;53;660852;3354854;197
2019;D08;ANTISEPTIQUES ET DESINFECTANTS;75;1611664;6010289;268
2019;D08;ANTISEPTIQUES ET DESINFECTANTS;76;1668597;5933185;281
2019;D08;ANTISEPTIQUES ET DESINFECTANTS;84;2025830;8042936;252
2019;D08;ANTISEPTIQUES ET DESINFECTANTS;93;2062745;5081101;406
2019;D10;PREPARATIONS ANTIACNEIQUES;11;1027516;12262544;84
2019;D10;PREPARATIONS ANTIACNEIQUES;24;148874;2573180;58
2019;D10;PREPARATIONS ANTIACNEIQUES;27;169805;2805580;61
2019;D10;PREPARATIONS ANTIACNEIQUES;28;205406;3325032;62
2019;D10;PREPARATIONS ANTIACNEIQUES;32;458318;6004947;76
2019;D10;PREPARATIONS ANTIACNEIQUES;44;437613;5556219;79
2019;D10;PREPARATIONS ANTIACNEIQUES;52;225331;3806461;59
2019;D10;PREPARATIONS ANTIACNEIQUES;53;182766;3354854;54
2019;D10;PREPARATIONS ANTIACNEIQUES;75;345400;6010289;57
2019;D10;PREPARATIONS ANTIACNEIQUES;76;377865;5933185;64
2019;D10;PREPARATIONS ANTIACNEIQUES;84;460072;8042936;57
2019;D10;PREPARATIONS ANTIACNEIQUES;93;399204;5081101;79
2019;D11;AUTRES PREPARATIONS DERMATOLOGIQUES;11;38790;12262544;3
2019;D11;AUTRES PREPARATIONS DERMATOLOGIQUES;24;3956;2573180;2
2019;D11;AUTRES PREPARATIONS DERMATOLOGIQUES;27;5944;2805580;2
2019;D11;AUTRES PREPARATIONS DERMATOLOGIQUES;28;7526;3325032;2
2019;D11;AUTRES PREPARATIONS DERMATOLOGIQUES;32;14599;6004947;2
2019;D11;AUTRES PREPARATIONS DERMATOLOGIQUES;44;14333;5556219;3
2019;D11;AUTRES PREPARATIONS DERMATOLOGIQUES;52;6382;3806461;2
2019;D11;AUTRES PREPARATIONS DERMATOLOGIQUES;53;6338;3354854;2
2019;D11;AUTRES PREPARATIONS DERMATOLOGIQUES;75;13113;6010289;2
2019;D11;AUTRES PREPARATIONS DERMATOLOGIQUES;76;17449;5933185;3
2019;D11;AUTRES PREPARATIONS DERMATOLOGIQUES;84;14128;8042936;2
2019;D11;AUTRES PREPARATIONS DERMATOLOGIQUES;93;13247;5081101;3
2019;G01;ANTIINFECTIEUX ET ANTISEPTIQUES A USAGE GYNECOLOGIQUE;11;1134921;12262544;93
2019;G01;ANTIINFECTIEUX ET ANTISEPTIQUES A USAGE GYNECOLOGIQUE;24;155067;2573180;60
2019;G01;ANTIINFECTIEUX ET ANTISEPTIQUES A USAGE GYNECOLOGIQUE;27;213720;2805580;76
2019;G01;ANTIINFECTIEUX ET ANTISEPTIQUES A USAGE GYNECOLOGIQUE;28;240092;3325032;72
2019;G01;ANTIINFECTIEUX ET ANTISEPTIQUES A USAGE GYNECOLOGIQUE;32;475260;6004947;79
2019;G01;ANTIINFECTIEUX ET ANTISEPTIQUES A USAGE GYNECOLOGIQUE;44;456683;5556219;82
2019;G01;ANTIINFECTIEUX ET ANTISEPTIQUES A USAGE GYNECOLOGIQUE;52;213555;3806461;56
2019;G01;ANTIINFECTIEUX ET ANTISEPTIQUES A USAGE GYNECOLOGIQUE;53;197386;3354854;59
2019;G01;ANTIINFECTIEUX ET ANTISEPTIQUES A USAGE GYNECOLOGIQUE;75;411082;6010289;68
2019;G01;ANTIINFECTIEUX ET ANTISEPTIQUES A USAGE GYNECOLOGIQUE;76;439912;5933185;74
2019;G01;ANTIINFECTIEUX ET ANTISEPTIQUES A USAGE GYNECOLOGIQUE;84;523235;8042936;65
2019;G01;ANTIINFECTIEUX ET ANTISEPTIQUES A USAGE GYNECOLOGIQUE;93;466895;5081101;92
2019;G02;AUTRES MEDICAMENTS GYNECOLOGIQUES;11;88958;12262544;7
2019;G02;AUTRES MEDICAMENTS GYNECOLOGIQUES;24;17116;2573180;7
2019;G02;AUTRES MEDICAMENTS GYNECOLOGIQUES;27;20595;2805580;7
2019;G02;AUTRES MEDICAMENTS GYNECOLOGIQUES;28;24846;3325032;7
2019;G02;AUTRES MEDICAMENTS GYNECOLOGIQUES;32;45426;6004947;8
2019;G02;AUTRES MEDICAMENTS GYNECOLOGIQUES;44;46229;5556219;8
2019;G02;AUTRES MEDICAMENTS GYNECOLOGIQUES;52;29681;3806461;8
2019;G02;AUTRES MEDICAMENTS GYNECOLOGIQUES;53;22057;3354854;7
2019;G02;AUTRES MEDICAMENTS GYNECOLOGIQUES;75;41954;6010289;7
2019;G02;AUTRES MEDICAMENTS GYNECOLOGIQUES;76;45025;5933185;8
2019;G02;AUTRES MEDICAMENTS GYNECOLOGIQUES;84;57937;8042936;7
2019;G02;AUTRES MEDICAMENTS GYNECOLOGIQUES;93;39029;5081101;8
2019;G03;HORMONES SEXUELLES ET MODULATEURS DE LA FONCTION GENITALE;11;6821524;12262544;556
2019;G03;HORMONES SEXUELLES ET MODULATEURS DE LA FONCTION GENITALE;24;1398914;2573180;544
2019;G03;HORMONES SEXUELLES ET MODULATEURS DE LA FONCTION GENITALE;27;1399644;2805580;499
2019;G03;HORMONES SEXUELLES ET MODULATEURS DE LA FONCTION GENITALE;28;1875394;3325032;564
2019;G03;HORMONES SEXUELLES ET MODULATEURS DE LA FONCTION GENITALE;32;3502127;6004947;583
2019;G03;HORMONES SEXUELLES ET MODULATEURS DE LA FONCTION GENITALE;44;3039526;5556219;547
2019;G03;HORMONES SEXUELLES ET MODULATEURS DE LA FONCTION GENITALE;52;1915375;3806461;503
2019;G03;HORMONES SEXUELLES ET MODULATEURS DE LA FONCTION GENITALE;53;1589514;3354854;474
2019;G03;HORMONES SEXUELLES ET MODULATEURS DE LA FONCTION GENITALE;75;2975697;6010289;495
2019;G03;HORMONES SEXUELLES ET MODULATEURS DE LA FONCTION GENITALE;76;2904316;5933185;490
2019;G03;HORMONES SEXUELLES ET MODULATEURS DE LA FONCTION GENITALE;84;4016815;8042936;499
2019;G03;HORMONES SEXUELLES ET MODULATEURS DE LA FONCTION GENITALE;93;2849179;5081101;561
2019;G04;MEDICAMENTS UROLOGIQUES;11;3700518;12262544;302
2019;G04;MEDICAMENTS UROLOGIQUES;24;969820;2573180;377
2019;G04;MEDICAMENTS UROLOGIQUES;27;1238167;2805580;441
2019;G04;MEDICAMENTS UROLOGIQUES;28;1243529;3325032;374
2019;G04;MEDICAMENTS UROLOGIQUES;32;2239414;6004947;373
2019;G04;MEDICAMENTS UROLOGIQUES;44;2176700;5556219;392
2019;G04;MEDICAMENTS UROLOGIQUES;52;1194160;3806461;314
2019;G04;MEDICAMENTS UROLOGIQUES;53;1017741;3354854;303
2019;G04;MEDICAMENTS UROLOGIQUES;75;2575737;6010289;429
2019;G04;MEDICAMENTS UROLOGIQUES;76;2461509;5933185;415
2019;G04;MEDICAMENTS UROLOGIQUES;84;2834099;8042936;352
2019;G04;MEDICAMENTS UROLOGIQUES;93;2594148;5081101;511
2019;H01;HORMONES HYPOPHYSAIRES,HYPOTHALAMIQUES ET ANALOGUES;11;266897;12262544;22
2019;H01;HORMONES HYPOPHYSAIRES,HYPOTHALAMIQUES ET ANALOGUES;24;36302;2573180;14
2019;H01;HORMONES HYPOPHYSAIRES,HYPOTHALAMIQUES ET ANALOGUES;27;40693;2805580;15
2019;H01;HORMONES HYPOPHYSAIRES,HYPOTHALAMIQUES ET ANALOGUES;28;56532;3325032;17
2019;H01;HORMONES HYPOPHYSAIRES,HYPOTHALAMIQUES ET ANALOGUES;32;116273;6004947;19
2019;H01;HORMONES HYPOPHYSAIRES,HYPOTHALAMIQUES ET ANALOGUES;44;83874;5556219;15
2019;H01;HORMONES HYPOPHYSAIRES,HYPOTHALAMIQUES ET ANALOGUES;52;71074;3806461;19
2019;H01;HORMONES HYPOPHYSAIRES,HYPOTHALAMIQUES ET ANALOGUES;53;50434;3354854;15
2019;H01;HORMONES HYPOPHYSAIRES,HYPOTHALAMIQUES ET ANALOGUES;75;94258;6010289;16
2019;H01;HORMONES HYPOPHYSAIRES,HYPOTHALAMIQUES ET ANALOGUES;76;142247;5933185;24
2019;H01;HORMONES HYPOPHYSAIRES,HYPOTHALAMIQUES ET ANALOGUES;84;137326;8042936;17
2019;H01;HORMONES HYPOPHYSAIRES,HYPOTHALAMIQUES ET ANALOGUES;93;107635;5081101;21
2019;H02;CORTICOIDES A USAGE SYSTEMIQUE;11;5369760;12262544;438
2019;H02;CORTICOIDES A USAGE SYSTEMIQUE;24;1188006;2573180;462
2019;H02;CORTICOIDES A USAGE SYSTEMIQUE;27;1585004;2805580;565
2019;H02;CORTICOIDES A USAGE SYSTEMIQUE;28;1715920;3325032;516
2019;H02;CORTICOIDES A USAGE SYSTEMIQUE;32;2941528;6004947;490
2019;H02;CORTICOIDES A USAGE SYSTEMIQUE;44;2764397;5556219;498
2019;H02;CORTICOIDES A USAGE SYSTEMIQUE;52;1562877;3806461;411
2019;H02;CORTICOIDES A USAGE SYSTEMIQUE;53;1847501;3354854;551
2019;H02;CORTICOIDES A USAGE SYSTEMIQUE;75;3153358;6010289;525
2019;H02;CORTICOIDES A USAGE SYSTEMIQUE;76;3502895;5933185;590
2019;H02;CORTICOIDES A USAGE SYSTEMIQUE;84;4014560;8042936;499
2019;H02;CORTICOIDES A USAGE SYSTEMIQUE;93;3491770;5081101;687
2019;H03;MEDICAMENTS DE LA THYROIDE;11;3945561;12262544;322
2019;H03;MEDICAMENTS DE LA THYROIDE;24;1147629;2573180;446
2019;H03;MEDICAMENTS DE LA THYROIDE;27;1191893;2805580;425
2019;H03;MEDICAMENTS DE LA THYROIDE;28;1350879;3325032;406
2019;H03;MEDICAMENTS DE LA THYROIDE;32;2609498;6004947;435
2019;H03;MEDICAMENTS DE LA THYROIDE;44;2345346;5556219;422
2019;H03;MEDICAMENTS DE LA THYROIDE;52;1573297;3806461;413
2019;H03;MEDICAMENTS DE LA THYROIDE;53;1470083;3354854;438
2019;H03;MEDICAMENTS DE LA THYROIDE;75;3015023;6010289;502
2019;H03;MEDICAMENTS DE LA THYROIDE;76;3028643;5933185;510
2019;H03;MEDICAMENTS DE LA THYROIDE;84;3361776;8042936;418
2019;H03;MEDICAMENTS DE LA THYROIDE;93;2764994;5081101;544
2019;H04;HORMONES PANCREATIQUES;11;77114;12262544;6
2019;H04;HORMONES PANCREATIQUES;24;10979;2573180;4
2019;H04;HORMONES PANCREATIQUES;27;13652;2805580;5
2019;H04;HORMONES PANCREATIQUES;28;22783;3325032;7
2019;H04;HORMONES PANCREATIQUES;32;47577;6004947;8
2019;H04;HORMONES PANCREATIQUES;44;29281;5556219;5
2019;H04;HORMONES PANCREATIQUES;52;16998;3806461;4
2019;H04;HORMONES PANCREATIQUES;53;14986;3354854;4
2019;H04;HORMONES PANCREATIQUES;75;39197;6010289;7
2019;H04;HORMONES PANCREATIQUES;76;35660;5933185;6
2019;H04;HORMONES PANCREATIQUES;84;51295;8042936;6
2019;H04;HORMONES PANCREATIQUES;93;37457;5081101;7
2019;H05;MEDICAMENTS DE L'EQUILIBRE CALCIQUE;11;75313;12262544;6
2019;H05;MEDICAMENTS DE L'EQUILIBRE CALCIQUE;24;13203;2573180;5
2019;H05;MEDICAMENTS DE L'EQUILIBRE CALCIQUE;27;24304;2805580;9
2019;H05;MEDICAMENTS DE L'EQUILIBRE CALCIQUE;28;18412;3325032;6
2019;H05;MEDICAMENTS DE L'EQUILIBRE CALCIQUE;32;39326;6004947;7
2019;H05;MEDICAMENTS DE L'EQUILIBRE CALCIQUE;44;37144;5556219;7
2019;H05;MEDICAMENTS DE L'EQUILIBRE CALCIQUE;52;18487;3806461;5
2019;H05;MEDICAMENTS DE L'EQUILIBRE CALCIQUE;53;17736;3354854;5
2019;H05;MEDICAMENTS DE L'EQUILIBRE CALCIQUE;75;41555;6010289;7
2019;H05;MEDICAMENTS DE L'EQUILIBRE CALCIQUE;76;44849;5933185;8
2019;H05;MEDICAMENTS DE L'EQUILIBRE CALCIQUE;84;49026;8042936;6
2019;H05;MEDICAMENTS DE L'EQUILIBRE CALCIQUE;93;45783;5081101;9
2019;J01;ANTIBACTERIENS A USAGE SYSTEMIQUE;11;21126026;12262544;1723
2019;J01;ANTIBACTERIENS A USAGE SYSTEMIQUE;24;4088423;2573180;1589
2019;J01;ANTIBACTERIENS A USAGE SYSTEMIQUE;27;4986293;2805580;1777
2019;J01;ANTIBACTERIENS A USAGE SYSTEMIQUE;28;6020004;3325032;1811
2019;J01;ANTIBACTERIENS A USAGE SYSTEMIQUE;32;11861501;6004947;1975
2019;J01;ANTIBACTERIENS A USAGE SYSTEMIQUE;44;9808119;5556219;1765
2019;J01;ANTIBACTERIENS A USAGE SYSTEMIQUE;52;5384000;3806461;1414
2019;J01;ANTIBACTERIENS A USAGE SYSTEMIQUE;53;5287175;3354854;1576
2019;J01;ANTIBACTERIENS A USAGE SYSTEMIQUE;75;11112150;6010289;1849
2019;J01;ANTIBACTERIENS A USAGE SYSTEMIQUE;76;10742254;5933185;1811
2019;J01;ANTIBACTERIENS A USAGE SYSTEMIQUE;84;12244608;8042936;1522
2019;J01;ANTIBACTERIENS A USAGE SYSTEMIQUE;93;10443444;5081101;2055
2019;J02;ANTIMYCOSIQUES A USAGE SYSTEMIQUE;11;1020531;12262544;83
2019;J02;ANTIMYCOSIQUES A USAGE SYSTEMIQUE;24;213280;2573180;83
2019;J02;ANTIMYCOSIQUES A USAGE SYSTEMIQUE;27;305898;2805580;109
2019;J02;ANTIMYCOSIQUES A USAGE SYSTEMIQUE;28;285298;3325032;86
2019;J02;ANTIMYCOSIQUES A USAGE SYSTEMIQUE;32;580497;6004947;97
2019;J02;ANTIMYCOSIQUES A USAGE SYSTEMIQUE;44;508719;5556219;92
2019;J02;ANTIMYCOSIQUES A USAGE SYSTEMIQUE;52;328701;3806461;86
2019;J02;ANTIMYCOSIQUES A USAGE SYSTEMIQUE;53;328176;3354854;98
2019;J02;ANTIMYCOSIQUES A USAGE SYSTEMIQUE;75;612837;6010289;102
2019;J02;ANTIMYCOSIQUES A USAGE SYSTEMIQUE;76;602171;5933185;101
2019;J02;ANTIMYCOSIQUES A USAGE SYSTEMIQUE;84;726445;8042936;90
2019;J02;ANTIMYCOSIQUES A USAGE SYSTEMIQUE;93;727388;5081101;143
2019;J04;ANTIMYCOBACTERIENS;11;86925;12262544;7
2019;J04;ANTIMYCOBACTERIENS;24;10681;2573180;4
2019;J04;ANTIMYCOBACTERIENS;27;12203;2805580;4
2019;J04;ANTIMYCOBACTERIENS;28;15779;3325032;5
2019;J04;ANTIMYCOBACTERIENS;32;26263;6004947;4
2019;J04;ANTIMYCOBACTERIENS;44;26610;5556219;5
2019;J04;ANTIMYCOBACTERIENS;52;15709;3806461;4
2019;J04;ANTIMYCOBACTERIENS;53;14141;3354854;4
2019;J04;ANTIMYCOBACTERIENS;75;26950;6010289;4
2019;J04;ANTIMYCOBACTERIENS;76;31839;5933185;5
2019;J04;ANTIMYCOBACTERIENS;84;36604;8042936;5
2019;J04;ANTIMYCOBACTERIENS;93;31699;5081101;6
2019;J05;ANTIVIRAUX A USAGE SYSTEMIQUE;11;1967420;12262544;160
2019;J05;ANTIVIRAUX A USAGE SYSTEMIQUE;24;241456;2573180;94
2019;J05;ANTIVIRAUX A USAGE SYSTEMIQUE;27;301731;2805580;108
2019;J05;ANTIVIRAUX A USAGE SYSTEMIQUE;28;278598;3325032;84
2019;J05;ANTIVIRAUX A USAGE SYSTEMIQUE;32;485315;6004947;81
2019;J05;ANTIVIRAUX A USAGE SYSTEMIQUE;44;530588;5556219;95
2019;J05;ANTIVIRAUX A USAGE SYSTEMIQUE;52;307112;3806461;81
2019;J05;ANTIVIRAUX A USAGE SYSTEMIQUE;53;342447;3354854;102
2019;J05;ANTIVIRAUX A USAGE SYSTEMIQUE;75;663886;6010289;110
2019;J05;ANTIVIRAUX A USAGE SYSTEMIQUE;76;702425;5933185;118
2019;J05;ANTIVIRAUX A USAGE SYSTEMIQUE;84;733810;8042936;91
2019;J05;ANTIVIRAUX A USAGE SYSTEMIQUE;93;783528;5081101;154
2019;J06;IMMUNSERUMS ET IMMUNOGLOBULINES;11;20426;12262544;2
2019;J06;IMMUNSERUMS ET IMMUNOGLOBULINES;24;3126;2573180;1
2019;J06;IMMUNSERUMS ET IMMUNOGLOBULINES;27;3485;2805580;1
2019;J06;IMMUNSERUMS ET IMMUNOGLOBULINES;28;5165;3325032;2
2019;J06;IMMUNSERUMS ET IMMUNOGLOBULINES;32;9984;6004947;2
2019;J06;IMMUNSERUMS ET IMMUNOGLOBULINES;44;7725;5556219;1
2019;J06;IMMUNSERUMS ET IMMUNOGLOBULINES;52;5392;3806461;1
2019;J06;IMMUNSERUMS ET IMMUNOGLOBULINES;53;4339;3354854;1
2019;J06;IMMUNSERUMS ET IMMUNOGLOBULINES;75;8756;6010289;1
2019;J06;IMMUNSERUMS ET IMMUNOGLOBULINES;76;9384;5933185;2
2019;J06;IMMUNSERUMS ET IMMUNOGLOBULINES;84;11751;8042936;1
2019;J06;IMMUNSERUMS ET IMMUNOGLOBULINES;93;9584;5081101;2
2019;J07;VACCINS;11;4287831;12262544;350
2019;J07;VACCINS;24;966387;2573180;376
2019;J07;VACCINS;27;1015425;2805580;362
2019;J07;VACCINS;28;1271588;3325032;382
2019;J07;VACCINS;32;2281510;6004947;380
2019;J07;VACCINS;44;1990042;5556219;358
2019;J07;VACCINS;52;1445615;3806461;380
2019;J07;VACCINS;53;1258231;3354854;375
2019;J07;VACCINS;75;2232249;6010289;371
2019;J07;VACCINS;76;2148140;5933185;362
2019;J07;VACCINS;84;2909110;8042936;362
2019;J07;VACCINS;93;2013243;5081101;396
2019;L01;ANTINEOPLASIQUES;11;630275;12262544;51
2019;L01;ANTINEOPLASIQUES;24;130361;2573180;51
2019;L01;ANTINEOPLASIQUES;27;145593;2805580;52
2019;L01;ANTINEOPLASIQUES;28;204007;3325032;61
2019;L01;ANTINEOPLASIQUES;32;325057;6004947;54
2019;L01;ANTINEOPLASIQUES;44;312500;5556219;56
2019;L01;ANTINEOPLASIQUES;52;192874;3806461;51
2019;L01;ANTINEOPLASIQUES;53;190862;3354854;57
2019;L01;ANTINEOPLASIQUES;75;361737;6010289;60
2019;L01;ANTINEOPLASIQUES;76;318939;5933185;54
2019;L01;ANTINEOPLASIQUES;84;434382;8042936;54
2019;L01;ANTINEOPLASIQUES;93;306235;5081101;60
2019;L02;THERAPEUTIQUE ENDOCRINE;11;591841;12262544;48
2019;L02;THERAPEUTIQUE ENDOCRINE;24;160354;2573180;62
2019;L02;THERAPEUTIQUE ENDOCRINE;27;157481;2805580;56
2019;L02;THERAPEUTIQUE ENDOCRINE;28;191362;3325032;58
2019;L02;THERAPEUTIQUE ENDOCRINE;32;328034;6004947;55
